name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116,78.3987",2022-07-06T06:00:00,22.2,22.2,21.1,93.49,0,0,rain,0,0,37.1,16.2,235.2,1003,100,7.1,0,,0,10,Overcast,cloudy,remote
"17.4116,78.3987",2022-07-06T07:00:00,22.1,22.1,22,99.12,0,0,rain,0,0,38.9,10.2,277,1006,100,4.9,1,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T08:00:00,23.1,23.1,22.2,94.97,0,0,rain,0,0,39.6,9.1,249,1004.8,100,4.4,7,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T09:00:00,23.1,23.1,22,93.7,0,0,rain,0,0,40.3,12.2,268,1007,100,4.9,21,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T10:00:00,23.1,23.1,23,99.12,0,0,rain,0,0,39.6,11,270,1007,100,4.9,21,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T11:00:00,24.7,24.7,23.6,93.8,0.2,100,rain,0,0,40.3,9.7,311,1004.9,100,4.4,19,0.1,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T12:00:00,25.1,25.1,23.9,93.37,0,0,rain,0,0,33.5,10.1,286,1006.8,100,5.7,41,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T13:00:00,26,26,24,88.76,0,0,rain,0,0,33.5,10.1,262,1006,90.7,5.9,76,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T14:00:00,27,30,23.6,81.53,0,0,,0,0,33.5,9.7,271,1003.2,94.4,4.9,145,0.5,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T15:00:00,27.1,29.7,23.1,78.79,0,0,,0,0,43.9,14.8,270,1003,90,5,91,0.3,1,10,Partially cloudy,partly-cloudy-day,43128599999
"17.4116,78.3987",2022-07-06T16:00:00,26,26,22.5,81.14,0,0,,0,0,43.2,20.4,250,1005,89,5,50,0.2,1,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-06T17:00:00,26.9,29.3,22.6,77.68,0,0,,0,0,43.2,6.2,260,1001.1,97.4,4.2,29,0.1,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T18:00:00,25,25,22,83.45,0,0,,0,0,39.2,18.4,255,1006,89,5,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-06T19:00:00,25,25,22,83.45,0,0,,0,0,41.4,18.6,240,1007,89,5,8,0,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-06T20:00:00,25.7,25.7,22.1,80.7,0,0,,0,0,43.2,9.1,266,1003.4,89.8,4.2,1,0,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-06T21:00:00,24,24,22,88.6,0,0,rain,0,0,42.8,15.6,255,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-06T22:00:00,24.5,24.5,22,85.91,0,0,rain,0,0,42.1,13,250,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-06T23:00:00,24.9,24.9,21.7,82.73,0,0,rain,0,0,43.6,8.1,267,1004.4,89.8,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T00:00:00,24,24,22,88.6,0.2,100,rain,0,0,43.6,12.9,250,1008,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-07-07T01:00:00,24,24,22,88.6,0.2,100,rain,0,0,47.5,16.5,250,1007,89,5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-07-07T02:00:00,24.5,24.5,21.9,85.42,0,0,,0,0,49.7,5.7,250,1003.8,89.8,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T03:00:00,24,24,22,88.6,0,0,,0,0,49.7,22.3,250,1007,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-07T04:00:00,23.5,23.5,22,91.23,0,0,,0,0,33.5,14.8,250,1007,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-07T05:00:00,23.9,23.9,21.9,88.66,0,0,,0,0,51.1,11.8,279,1003.5,97.4,4.2,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T06:00:00,23,23,22,94.11,0,0,,0,0,50.8,23.2,260,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-07T07:00:00,23.3,23.3,22.8,97.14,0,0,,0,0,33.5,11.6,284,1008,89.8,5,12,0,0,10,Partially cloudy,partly-cloudy-day,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T08:00:00,25.5,25.5,22.1,81.56,0,0,,0,0,37.1,18.2,270,1005.1,97.2,4.3,94,0.3,1,10,Overcast,cloudy,"43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T09:00:00,25,25,23,88.68,0,0,,0,0,42.5,14.6,286,1009,89.1,5.9,184,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T10:00:00,25.1,25.1,23,87.91,0,0,,0,0,46.4,13.6,287,1009,89.1,5.9,413,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T11:00:00,27.1,30,23.4,80.58,0,0,,0,0,37.1,14.9,270,1006.9,93.7,4.9,430,1.5,4,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T12:00:00,26.3,26.3,23.9,86.48,0,0,rain,0,0,34.2,12.2,287,1008,89.1,5.9,404,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T13:00:00,26.2,26.2,23.9,86.85,0,0,rain,0,0,34.9,12.9,287,1008,89.9,5.9,309,1.1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T14:00:00,28.3,32.4,23.9,76.68,0,0,,0,0,36,9.4,276,1005.1,95.3,4.9,437,1.6,4,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T15:00:00,27.1,30.3,23.9,82.24,0,0,,0,0,38.2,13.2,287,1006,89.1,5.9,353,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T16:00:00,27.1,30.3,23.9,82.24,0,0,,0,0,39.2,12,270,1006,89.1,5.9,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T17:00:00,28.4,32.3,23.5,74.82,0,0,,0,0,40.7,7.7,270,1003.6,84.6,5,95,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T18:00:00,26.3,26.3,23.9,86.48,0,0,,0,0,38.9,11,251,1006,89.1,5.9,40,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T19:00:00,25.2,25.2,23,87.52,0,0,,0,0,39.2,9.6,267,1007,89.1,5.9,26,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T20:00:00,25.1,25.1,22.1,83.11,0,0,,0,0,43.9,11.3,276,1005.8,89.1,4.9,5,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T21:00:00,23,23,22.7,98.25,0,0,,0,0,37.1,11.1,280,1008,89.1,5.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-07T22:00:00,23.5,23.5,21,85.81,0.3,100,rain,0,0,49,25.9,255,1009,89,4,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-07-07T23:00:00,24.6,24.6,22.3,86.63,0,0,rain,0,0,48.2,8.3,269,1004.7,89.8,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T00:00:00,23,23,21,88.52,0,0,rain,0,0,45,22.3,260,1008,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-08T01:00:00,22.5,22.5,22,96.92,0,0,rain,0,0,46.1,22.3,260,1007,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-08T02:00:00,24,24,22,88.6,0.1,100,rain,0,0,45.7,11.1,269,1003.4,92.4,4,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T03:00:00,23,23,21,88.52,0,0,rain,0,0,47.2,20.5,260,1006,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-08T04:00:00,22,22,21,94.06,0,0,rain,0,0,45.7,22.3,260,1006,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-08T05:00:00,23,23,21.5,91.1,0,0,rain,0,0,47.9,9.6,270,1003.1,97.4,4,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T06:00:00,22,22,21,94.06,0,0,rain,0,0,41.4,21.4,260,1007,94.9,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-08T07:00:00,21.1,21.1,21,99.11,0,0,rain,0,0,38.9,14.1,269,1008,100,4.9,1,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T08:00:00,22.8,22.8,21.8,93.82,0,0,rain,0,0,37.8,7.5,258,1006.2,100,4.4,4,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T09:00:00,22.1,22.1,22,99.12,0,0,rain,0,0,44.3,10.8,277,1009,100,4.9,6,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T10:00:00,22.1,22.1,22,99.12,0,0,rain,0,0,47.5,11.7,269,1008,100,4.9,11,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T11:00:00,23.7,23.7,22.2,91.28,0.2,100,rain,0,0,47.2,7.2,260,1006.2,100,4.4,29,0.1,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T12:00:00,23.1,23.1,22.9,98.25,0,0,rain,0,0,47.5,9.2,260,1007.8,100,4.9,76,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T13:00:00,23.1,23.1,22.9,98.67,0,0,rain,0,0,46.4,7.6,260,1007,100,4.9,46,0.2,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T14:00:00,24.1,24.1,22.8,92.43,0,0,,0,0,50.4,9.1,269,1004.1,100,4.4,21,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T15:00:00,23.1,23.1,22.9,98.67,0,0,,0,0,46.4,10.8,295,1005.8,100,4.9,46,0.2,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T16:00:00,23.1,23.1,23,99.12,0,0,,0,0,45.7,13.1,279,1004.8,100,4,73,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T17:00:00,23.9,23.9,22.5,92.04,0,0,,0,0,46.4,9.6,270,1002.2,100,4.4,61,0.2,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T18:00:00,23.1,23.1,22.1,94.11,0,0,,0,0,47.2,10.7,296,1005,100,4.9,40,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T19:00:00,23,23,22,94.11,0,0,,0,0,49.7,8.9,279,1006,100,4.9,10,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T20:00:00,22.3,22.3,21.8,97.33,13.8,100,rain,0,0,47.2,8.3,270,1004.8,100,4,0,,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T21:00:00,21.1,21.1,21,99.11,0,0,rain,0,0,51.1,11.2,261,1007,100,3.1,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T22:00:00,21.1,21.1,20.9,98.68,0,0,rain,0,0,52.9,7.3,250,1007,100,4.9,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-08T23:00:00,21.9,21.9,21.3,96.36,21,100,rain,0,0,54.4,18.4,269,1005,100,4.2,0,,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T00:00:00,20.3,20.3,20.1,99.1,0,0,rain,0,0,56.9,11.2,280,1006,100,4.2,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T01:00:00,21.5,21.5,20,91.1,0,0,rain,0,0,56.2,24.1,260,1005,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-09T02:00:00,21.9,21.9,20.5,91.88,4,100,rain,0,0,56.9,18.2,270,1001.4,92.4,3.8,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T03:00:00,21,21,20,94.02,0,0,rain,0,0,58.3,25.9,260,1004,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-09T04:00:00,21,21,20,94.02,0,0,rain,0,0,55.1,25.9,260,1003,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-09T05:00:00,21.9,21.9,20.5,91.88,0,0,rain,0,0,53.3,17.9,270,1000.5,100,3.8,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T06:00:00,21,21,20,94.02,0,0,rain,0,0,52.9,26.8,270,1004,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-09T07:00:00,21.1,21.1,20.9,99.11,0,0,rain,0,0,53.3,13.3,296,1004.8,100,4.8,3,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T08:00:00,22.1,22.1,21.1,93.98,3,100,rain,0,0,52.2,13.4,270,1003.2,100,4.4,16,0.1,0,10,"Rain, Overcast",rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T09:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,52.2,11.8,296,1005.8,100,5,24,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T10:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,54,11.8,296,1005.8,100,5,35,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T11:00:00,22.3,22.3,21.3,94.22,2,100,rain,0,0,52.9,11.4,271,1003.7,100,4.5,54,0.2,1,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T12:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,51.1,11.2,297,1005,100,5,40,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T13:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,33.5,12.1,289,1004.8,100,5,35,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T14:00:00,22.4,22.4,21.5,95.02,0,0,rain,0,0,52.2,12,282,1001.9,100,4.5,53,0.2,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T15:00:00,22.3,22.3,22.1,99.12,0,0,rain,0,0,38.9,11,296,1002,100,5,28,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T16:00:00,22.3,22.3,22.1,99.12,0,0,rain,0,0,38.9,12.5,287,1002,100,5,23,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T17:00:00,22.3,22.3,21.4,94.65,3,100,rain,0,0,54,9.6,270,1000.4,100,4.5,11,0,0,10,"Rain, Overcast",rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T18:00:00,21.3,21.3,21.3,100,0,0,rain,0,0,53.6,11.5,286,1003,100,4.9,12,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T19:00:00,21.2,21.2,21.2,100,0,0,rain,0,0,37.1,10.7,278,1004,100,4.9,5,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T20:00:00,22,22,21.4,96.68,7,100,rain,0,0,37.1,10.1,270,1002.4,100,3.6,0,,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T21:00:00,21.1,21.1,21.1,100,0,0,rain,0,0,40.7,15.9,277,1005,100,4.8,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-09T22:00:00,22,22,21,94.06,0,0,rain,0,0,40.7,22.3,265,1005,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-09T23:00:00,21.9,21.9,20.7,93.18,15,100,rain,0,0,40.7,11.1,268,1002.3,100,3.8,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T00:00:00,22,22,21,94.06,0,0,,0,0,40.7,22.3,270,1005,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-10T01:00:00,22,22,21,94.06,0,0,rain,0,0,37.1,18.4,270,1004,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-10T02:00:00,21.7,21.7,20.6,93.41,5,100,rain,0,0,65.2,12.2,281,1000.8,100,3.8,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T03:00:00,22,22,22,100,0,0,rain,0,0,37.1,18.4,260,1004,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-10T04:00:00,22,22,22,100,0,0,rain,0,0,37.1,18.4,255,1004,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-10T05:00:00,22.1,22.1,21.3,95.02,6,100,rain,0,0,68.8,12.2,280,1000.6,100,3.8,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T06:00:00,22,22,22,100,0,0,rain,0,0,37.1,18.4,265,1004,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-10T07:00:00,21.1,21.1,21.1,100,0,0,rain,0,0,37.1,12.2,287,1005,100,3.1,1,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T08:00:00,21.8,21.8,21.5,98.61,0,0,rain,0,0,37.1,10.5,270,1003.7,100,3.6,8,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T09:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,37.1,12.2,296,1005.8,100,3.1,10,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T10:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,60.5,15.3,296,1005.8,100,4,15,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T11:00:00,22.9,22.9,22.3,96.38,0.8,100,rain,0,0,59.8,9.1,270,1003.4,100,4.4,25,0.1,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T12:00:00,22.3,22.3,22.1,99.12,0,0,rain,0,0,37.1,10.7,287,1005,100,4.9,61,0.2,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T13:00:00,22.3,22.3,22.1,99.12,0,0,rain,0,0,37.1,10.7,287,1005.8,100,4.9,80,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T14:00:00,23.4,23.4,22.4,94.53,0,0,rain,0,0,37.1,14.7,278,1003,100,4.4,96,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T15:00:00,22.4,22.4,22.3,99.55,0,0,rain,0,0,37.1,10.7,296,1004,100,4.9,100,0.4,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T16:00:00,22.4,22.4,22.1,98.69,0,0,rain,0,0,37.1,13.7,287,1003.2,100,4.9,82,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T17:00:00,23,23,22.4,96.02,0,0,rain,0,0,37.1,10.5,286,1003.3,100,3.6,64,0.2,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T18:00:00,20.6,20.6,20.4,99.11,0,0,rain,0,0,37.1,9.1,304,1005,100,3.9,26,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T19:00:00,20.5,20.5,20.4,99.54,0,0,rain,0,0,37.1,9.1,321,1006,100,3.9,14,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T20:00:00,22,22,21.8,98.33,11.2,100,rain,0,0,37.1,9.8,278,1004.5,100,4,1,0,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T21:00:00,21.3,21.3,21.3,100,0,0,rain,0,0,37.1,9.1,279,1007,100,4,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-10T22:00:00,23,23,23,100,0,0,rain,0,0,37.1,18.4,260,1007,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-10T23:00:00,23.1,23.1,22.5,96.31,0,0,rain,0,0,37.1,11.5,268,1004.1,100,4,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T00:00:00,23,23,22,94.11,0,0,rain,0,0,37.1,18.4,260,1007,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-11T01:00:00,23,23,22,94.11,0,0,rain,0,0,37.1,18.4,260,1006,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-11T02:00:00,22.5,22.5,21.7,95.48,3,100,rain,0,0,37.1,8.5,269,1002.6,100,4,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T03:00:00,22,22,22,100,0,0,rain,0,0,37.1,18.4,260,1005,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-11T04:00:00,22,22,22,100,0,0,rain,0,0,37.1,18.4,260,1005,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-11T05:00:00,22.5,22.5,21.5,94.15,0,0,,0,0,37.1,10.2,268,1002.4,100,4,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T06:00:00,22,22,21,94.06,0,0,,0,0,40.7,22.3,260,1006,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-11T07:00:00,21.2,21.2,21.1,99.57,0,0,rain,0,0,40.7,10.1,294,1007,100,3.1,1,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T08:00:00,22.2,22.2,21.5,95.81,0,0,rain,0,0,37.1,11.5,281,1005.4,100,4,5,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T09:00:00,21.3,21.3,21.1,99.11,0,0,rain,0,0,40.7,11.2,287,1008,100,4,19,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T10:00:00,22.3,22.3,22.1,99.12,0,0,rain,0,0,46.4,13.6,296,1008,100,5,51,0.2,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T11:00:00,25,25,23,88.85,0.7,100,rain,0,0,40.7,11.5,280,1005.1,100,4.5,68,0.2,1,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T12:00:00,24.1,24.1,23.9,98.26,0,0,rain,0,0,55.4,13.2,286,1007,100,5,73,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T13:00:00,23.3,23.3,22.1,93.29,0,0,rain,0,0,46.4,15,278,1007,100,5,34,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-11T14:00:00,24,24,22.5,91.59,0,0,rain,0,0,46.4,9.5,271,1004.3,100,4.4,45,0.2,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
